state,city,county,zip_code,longitud,latitude
GIRONA,LLAGOSTERA,LLAGOSTERA,17240,"2,902361","41,829778"
GIRONA,LLAGOSTERA,LLAGOSTERA,17240,"2,899250","41,815806"
GIRONA,LLANÇÀ,LLANÇA,17490,"3,150750","42,365444"
GIRONA,LLERS,LLERS,17730,"2,940500","42,299833"
GIRONA,LLÍVIA,LLIVIA,17527,"1,982889","42,462861"
GIRONA,LLORET DE MAR,LLORET DE MAR,17310,"2,834833","41,709583"
GIRONA,LLORET DE MAR,LLORET DE MAR,17310,"2,831139","41,700000"
GIRONA,LLORET DE MAR,LLORET DE MAR,17310,"2,830861","41,713556"
GIRONA,LLORET DE MAR,LLORET DE MAR,17310,"2,827278","41,698111"
GIRONA,LLORET DE MAR,LLORET DE MAR,17310,"2,840389","41,700722"
GIRONA,LLORET DE MAR,LLORET DE MAR,17310,"2,830000","41,716806"
GIRONA,MAÇANET DE CABRENYS,MAÇANET DE CABRENYS,17720,"2,751833","42,385833"
GIRONA,MAÇANET DE LA SELVA,MAÇANET DE LA SELVA,17412,"2,739972","41,772833"
GIRONA,MAÇANET DE LA SELVA,MAÇANET DE LA SELVA,17412,"2,738889","41,774389"
GIRONA,MAÇANET DE LA SELVA,MAÇANET DE LA SELVA,17412,"2,740917","41,781139"
GIRONA,MAÇANET DE LA SELVA,MAÇANET DE LA SELVA,17412,"2,756778","41,757583"
GIRONA,MAÇANET DE LA SELVA,MAÇANET DE LA SELVA,17412,"2,757250","41,757222"
GIRONA,MONT-RAS,MONT-RAS,17253,"3,144028","41,893444"
GIRONA,OLOT,OLOT,17800,"2,489222","42,192667"
GIRONA,OLOT,OLOT,17800,"2,499139","42,196083"
GIRONA,OLOT,OLOT,17800,"2,491861","42,176083"
GIRONA,OLOT,OLOT,17800,"2,497139","42,186806"
GIRONA,OLOT,OLOT,17800,"2,499444","42,187889"
GIRONA,OLOT,OLOT,17800,"2,476472","42,169778"
GIRONA,OLOT,OLOT,17800,"2,482639","42,192861"
GIRONA,OLOT,OLOT,17800,"2,478556","42,171889"
GIRONA,OLOT,OLOT,17800,"2,504278","42,189556"
GIRONA,PALAFRUGELL,PALAFRUGELL,17200,"3,149306","41,927278"
GIRONA,PALAFRUGELL,PALAFRUGELL,17200,"3,153889","41,912250"
GIRONA,PALAFRUGELL,PALAFRUGELL,17200,"3,154361","41,923667"
GIRONA,PALAFRUGELL,PALAFRUGELL,17200,"3,156833","41,917917"
GIRONA,PALAFRUGELL,PALAFRUGELL,17200,"3,152500","41,912611"
GIRONA,PALAFRUGELL,PALAFRUGELL,17200,"3,172694","41,908750"
GIRONA,PALAMÓS,PALAMOS,17230,"3,137972","41,872306"
GIRONA,PALAMÓS,PALAMOS,17230,"3,119056","41,855250"
GIRONA,PALAMÓS,PALAMOS,17230,"3,136611","41,864056"
GIRONA,PALOL DE REVARDIT,PALOL DE REVARDIT,17843,"2,811722","42,063833"
GIRONA,PALOL DE REVARDIT,PALOL DE REVARDIT,17843,"2,811781","42,063985"
GIRONA,PAU,PAU,17494,"3,126500","42,310111"
GIRONA,PEDRET I MARZÀ,PEDRET,17493,"3,063806","42,316444"
GIRONA,PERA (LA),PERA (LA),17120,"2,983472","42,025278"
GIRONA,PLANES D'HOSTOLES (LES),LES PLANES D'HOSTOLES,17172,"2,544889","42,053028"
GIRONA,PONT DE MOLINS,PONT DE MOLINS,17706,"2,936389","42,317833"
GIRONA,PORT DE LA SELVA (EL),PORT DE LA SELVA (EL),17489,"3,199500","42,334500"
GIRONA,PORTBOU,PORTBOU,17497,"3,158528","42,427278"
GIRONA,PORTBOU,PORTBOU,17497,"3,165944","42,433694"
GIRONA,PRESES (LES),PRESES (LES),17178,"2,465361","42,155417"
GIRONA,PUIGCERDÀ,PUIGCERDA,17520,"1,936194","42,432667"
GIRONA,PUIGCERDÀ,PUIGCERDA,17520,"1,928583","42,426417"
GIRONA,PUIGCERDÀ,PUIGCERDA,17520,"1,930389","42,431667"
GIRONA,PUIGCERDÀ,PUIGCERDA,17520,"1,922000","42,423056"
GIRONA,QUART,QUART,17242,"2,843750","41,933361"
GIRONA,REGENCÓS,REGENCOS,17214,"3,166972","41,951389"
GIRONA,RIPOLL,RIPOLL,17500,"2,196528","42,184778"
GIRONA,RIPOLL,RIPOLL,17500,"2,207250","42,214389"
GIRONA,RIPOLL,RIPOLL,17500,"2,169111","42,215861"
GIRONA,RIPOLL,RIPOLL,17500,"2,190750","42,197083"
GIRONA,RIUDARENES,RIUDARENES,17421,"2,698528","41,841611"
GIRONA,RIUDARENES,RIUDARENES,17421,"2,694944","41,844361"
GIRONA,RIUDARENES,RIUDARENES,17421,"2,693500","41,796028"
GIRONA,RIUDELLOTS DE LA SELVA,RIUDELLOTS DE LA SELVA,17457,"2,810833","41,896889"
GIRONA,RIUDELLOTS DE LA SELVA,RIUDELLOTS DE LA SELVA,17457,"2,772056","41,905889"
GIRONA,ROSES,ROSES,17480,"3,149167","42,270667"
GIRONA,ROSES,ROSES,17480,"3,182361","42,255583"
GIRONA,SALT,SALT,17190,"2,795611","41,975917"
GIRONA,SALT,SALT,17190,"2,799722","41,968944"
GIRONA,SALT,SALT,17190,"2,772972","41,970000"
GIRONA,SALT,SALT,17190,"2,787972","41,967333"
GIRONA,SALT,SALT,17190,"2,798528","41,973472"
GIRONA,SANT FELIU DE BUIXALLEU,GASERANS,17451,"2,618417","41,735194"
GIRONA,SANT FELIU DE BUIXALLEU,SANT FELIU DE BUIXALLEU,17451,"2,600333","41,732306"
GIRONA,SANT FELIU DE BUIXALLEU,SANT FELIU DE BUIXALLEU,17451,"2,600389","41,732806"
GIRONA,SANT FELIU DE GUÍXOLS,SANT FELIU DE GUIXOLS,17220,"3,046889","41,791556"
GIRONA,SANT FELIU DE GUÍXOLS,SANT FELIU DE GUIXOLS,17220,"3,020194","41,794500"
GIRONA,SANT GREGORI,SANT GREGORI,17150,"2,768306","41,990167"
GIRONA,SANT HILARI SACALM,SANT HILARI SACALM,17403,"2,505806","41,878333"
GIRONA,SANT HILARI SACALM,SANT HILARI SACALM,17403,"2,517083","41,871222"
GIRONA,SANT JAUME DE LLIERCA,BARRI HOSTAL NOU,17854,"2,581611","42,220972"
GIRONA,SANT JOAN DE LES ABADESSES,ST JOAN DE LES ABADESSES,17860,"2,290778","42,234417"
GIRONA,SANT JOAN LES FONTS,SANT JOAN LES FONTS,17857,"2,538500","42,204306"
GIRONA,SANT JORDI DESVALLS,S. JORDI DESVALLS,17464,"2,958750","42,070694"
GIRONA,SANT PERE PESCADOR,SANT PERE PESCADOR,17470,"3,082333","42,194417"
GIRONA,SANTA COLOMA DE FARNERS,SANTA COLOMA DE FARNERS,17430,"2,677917","41,853528"
GIRONA,SANTA COLOMA DE FARNERS,SANTA COLOMA DE FARNERS,17430,"2,679611","41,855111"
GIRONA,SANTA COLOMA DE FARNERS,SANTA COLOMA DE FARNERS,17430,"2,673861","41,857944"
GIRONA,SANTA CRISTINA D'ARO,SANTA CRISTINA D'ARO,17246,"2,998864","41,811430"
GIRONA,SANTA LLOGAIA D'ÀLGUEMA,SANTA LLOGAIA D'ALGUEMA,17771,"2,956083","42,231333"
GIRONA,SANTA LLOGAIA D'ÀLGUEMA,SANTA LLOGAIA D'ALGUEMA,17771,"2,955889","42,229778"
GIRONA,SARRIÀ DE TER,SARRIA DE TER,17840,"2,823503","42,020124"
GIRONA,SARRIÀ DE TER,SARRIA DE TER,17840,"2,823475","42,020152"
GIRONA,SARRIÀ DE TER,SARRIA DE TER,17840,"2,817361","42,009639"
GIRONA,SAUS,SAUS,17467,"2,983500","42,131111"
GIRONA,SERINYÀ,SERINYA,17852,"2,745139","42,165083"
GIRONA,SERRA DE DARÓ,SERRA DE DARO,17133,"3,065417","42,028972"
GIRONA,SILS,SILS,17410,"2,738083","41,813444"
GIRONA,SILS,SILS,17410,"2,761889","41,802306"
GIRONA,TORROELLA DE FLUVIÀ,TORROELLA DE FLUVIA,17474,"3,038667","42,199556"
GIRONA,TORROELLA DE MONTGRÍ,TORROELLA DE MONTGRI,17257,"3,127361","42,037056"
GIRONA,TORROELLA DE MONTGRÍ,TORROELLA DE MONTGRI,17257,"3,177222","42,049472"
GIRONA,TORROELLA DE MONTGRÍ,TORROELLA DE MONTGRI,17257,"3,140833","42,042222"
GIRONA,TOSSA DE MAR,TOSSA,17320,"2,928333","41,721806"
GIRONA,ULLÀ,ULLA,17140,"3,117222","42,045306"
GIRONA,VALL D'EN BAS (LA),BAS,17176,"2,450972","42,129750"
GIRONA,VALL D'EN BAS (LA),SANT PRIVAT D'EN BAS,17178,"2,442556","42,142333"
GIRONA,VERGES,VERGES,17142,"3,049528","42,064694"
GIRONA,VIDRERES,VIDRERES,17411,"2,757139","41,788389"
GIRONA,VIDRERES,VIDRERES,17411,"2,780528","41,766389"
GIRONA,VIDRERES,VIDRERES,17411,"2,761694","41,785639"
GIRONA,VILADAMAT,PALAUBORRELL,17137,"3,071111","42,135306"
GIRONA,VILADEMULS,VILADEMULS,17468,"2,888639","42,086583"
GIRONA,VILADRAU,VILADRAU,17406,"2,360056","41,853611"
GIRONA,VILAMALLA,POLIGON EMPORDA INTERNACIONAL,17469,"2,979778","42,231139"
GIRONA,VILAMALLA,VILAMALLA,17469,"2,959417","42,231000"
GIRONA,VILAMALLA,POLIGON EMPORDA INTERNACIONAL,17469,"2,990833","42,229111"
GIRONA,VILOBÍ D'ONYAR,VILOBI D'ONYAR,17185,"2,731972","41,892056"
GRANADA,ALBOLOTE,ALBOLOTE,18220,"-3,668417","37,231417"
GRANADA,ALBOLOTE,ALBOLOTE,18220,"-3,667139","37,232667"
GRANADA,ALBOLOTE,ALBOLOTE,18220,"-3,646222","37,223472"
GRANADA,ALBOLOTE,ALBOLOTE,18220,"-3,644806","37,234250"
GRANADA,ALBOLOTE,ALBOLOTE,18220,"-3,668722","37,226333"
GRANADA,ALBOLOTE,ALBOLOTE,18220,"-3,649472","37,233000"
GRANADA,ALBOLOTE,ALBOLOTE,18220,"-3,645778","37,230222"
GRANADA,ALBOLOTE,ALBOLOTE,18220,"-3,655278","37,247361"
GRANADA,ALBOLOTE,ALBOLOTE,18220,"-3,649667","37,226889"
GRANADA,ALBUÑÁN,ALBUÑAN,18518,"-3,143639","37,238194"
GRANADA,ALBUÑOL,ALBUÑOL,18700,"-3,182889","36,761972"
GRANADA,ALBUÑOL,RABITA (LA),18760,"-3,169361","36,751833"
GRANADA,ALFACAR,ALFACAR,18170,"-3,570889","37,232167"
GRANADA,ALGARINEJO,ALGARINEJO,18280,"-4,153750","37,326556"
GRANADA,ALHAMA DE GRANADA,ALHAMA DE GRANADA,18120,"-3,990778","37,003667"
GRANADA,ALHAMA DE GRANADA,VENTAS DE ZAFARRAYA,18128,"-4,122139","36,955639"
GRANADA,ALHENDÍN,ALHENDIN,18620,"-3,637444","37,103556"
GRANADA,ALHENDÍN,ALHENDIN,18620,"-3,640194","37,104250"
GRANADA,ALMUÑÉCAR,ALMUÑECAR,18690,"-3,687472","36,736917"
GRANADA,ALMUÑÉCAR,HERRADURA (LA),18697,"-3,738750","36,736556"
GRANADA,ALMUÑÉCAR,ALMUÑECAR,18690,"-3,682556","36,734583"
GRANADA,ARMILLA,ARMILLA,18100,"-3,611972","37,154111"
GRANADA,ARMILLA,ARMILLA,18100,"-3,621278","37,153222"
GRANADA,ARMILLA,ARMILLA,18100,"-3,621333","37,151833"
GRANADA,ARMILLA,ARMILLA,18100,"-3,631667","37,142806"
GRANADA,ARMILLA,ARMILLA,18100,"-3,614833","37,151528"
GRANADA,ARMILLA,ARMILLA,18100,"-3,618417","37,149083"
GRANADA,ATARFE,ATARFE,18230,"-3,698778","37,220111"
GRANADA,ATARFE,ATARFE,18230,"-3,700611","37,219611"
GRANADA,ATARFE,ATARFE,18230,"-3,681944","37,221667"
GRANADA,ATARFE,ATARFE,18230,"-3,665306","37,207444"
GRANADA,ATARFE,ATARFE,18230,"-3,664639","37,204972"
GRANADA,ATARFE,ATARFE,18230,"-3,689306","37,229028"
GRANADA,ATARFE,ATARFE,18230,"-3,684750","37,212167"
GRANADA,ATARFE,ATARFE,18230,"-3,684556","37,212500"
GRANADA,BAZA,BAZA,18800,"-2,765861","37,508639"
GRANADA,BAZA,BAZA,18800,"-2,769194","37,504889"
GRANADA,BAZA,BAZA,18500,"-2,738472","37,508417"
GRANADA,BAZA,BAZA,18800,"-2,765278","37,493361"
GRANADA,BAZA,BAZA,18800,"-2,773389","37,502278"
GRANADA,BAZA,BAUL,18860,"-2,905611","37,433583"
GRANADA,BAZA,BAZA,18800,"-2,753944","37,521222"
GRANADA,BAZA,BAZA,18800,"-2,908028","37,429806"
GRANADA,BAZA,BAZA,18800,"-2,743417","37,502694"
GRANADA,BAZA,BAZA,18800,"-2,766909","37,481666"
GRANADA,BAZA,BAZA,18800,"-2,775111","37,493694"
GRANADA,BENALÚA,BENALUA DE GUADIX,18510,"-3,168194","37,347389"
GRANADA,BENALÚA DE LAS VILLAS,BENALUA DE LAS VILLAS,18564,"-3,650333","37,444361"
GRANADA,BENAMAUREL,BENAMAUREL,18817,"-2,706889","37,598194"
GRANADA,CÁDIAR,CADIAR,18440,"-3,181326","36,944166"
GRANADA,CALAHORRA (LA),CALAHORRA (LA),18512,"-3,048333","37,206667"
GRANADA,CALICASAS,CALICASAS,18290,"-3,674972","37,285806"
GRANADA,CAMPOTÉJAR,CAMPOTEJAR,18565,"-3,601611","37,487306"
GRANADA,CANILES,CANILES,18810,"-2,733889","37,451778"
GRANADA,CANILES,CANILES,18810,"-2,688139","37,425889"
GRANADA,CASTILLÉJAR,CASTILLEJAR,18818,"-2,639861","37,717806"
GRANADA,CASTRIL,CASTRIL,18816,"-2,781639","37,797972"
GRANADA,CASTRIL,CASTRIL,18816,"-2,756306","37,817444"
GRANADA,CENES DE LA VEGA,CENES DE LA VEGA,18190,"-3,545194","37,158639"
GRANADA,CENES DE LA VEGA,CENES DE LA VEGA,18190,"-3,545528","37,161222"
GRANADA,CHAUCHINA,CHAUCHINA,18330,"-3,777333","37,191583"
GRANADA,CHAUCHINA,CHAUCHINA,18330,"-3,776833","37,193472"
GRANADA,CHURRIANA DE LA VEGA,CHURRIANA DE LA VEGA,18194,"-3,639222","37,142611"
GRANADA,CHURRIANA DE LA VEGA,CHURRIANA DE LA VEGA,18194,"-3,640639","37,158028"
GRANADA,CHURRIANA DE LA VEGA,CHURRIANA DE LA VEGA,18194,"-3,641639","37,157833"
GRANADA,CHURRIANA DE LA VEGA,CHURRIANA DE LA VEGA,18194,"-3,651306","37,146639"
GRANADA,CIJUELA,CIJUELA,18339,"-3,803472","37,195972"
GRANADA,CIJUELA,CIJUELA,18339,"-3,803194","37,192361"
GRANADA,CUEVAS DEL CAMPO,CUEVAS DEL CAMPO,18813,"-2,938722","37,608806"
GRANADA,CÚLLAR,CULLAR,18850,"-2,464583","37,593694"
GRANADA,CÚLLAR,CULLAR,18850,"-2,373556","37,595222"
GRANADA,CÚLLAR,CULLAR,18850,"-2,608944","37,554194"
GRANADA,CÚLLAR,CULLAR,18850,"-2,614111","37,553444"
GRANADA,CÚLLAR,CULLAR,18850,"-2,583103","37,584943"
GRANADA,CÚLLAR,CULLAR,18850,"-2,578167","37,583083"
GRANADA,CÚLLAR VEGA,CULLAR VEGA,18195,"-3,662972","37,148444"
GRANADA,CÚLLAR VEGA,CULLAR VEGA,18195,"-3,673944","37,158444"
GRANADA,DARRO,DARRO,18181,"-3,267222","37,322667"
GRANADA,DARRO,DARRO,18181,"-3,281917","37,359472"
GRANADA,DEIFONTES,DEIFONTES,18570,"-3,619194","37,344000"
GRANADA,DIEZMA,DIEZMA,18180,"-3,297500","37,320972"
GRANADA,DIEZMA,DIEZMA,18180,"-3,296778","37,322111"
GRANADA,DIEZMA,DIEZMA,18180,"-3,334667","37,315833"
GRANADA,DÓLAR,DOLAR,18512,"-2,984778","37,195694"
GRANADA,DÚRCAL,DURCAL,18560,"-3,577611","36,999694"
GRANADA,DÚRCAL,DURCAL,18560,"-3,560694","36,977889"
GRANADA,FREILA,FREILA,18812,"-2,931972","37,536611"
GRANADA,FUENTE VAQUEROS,FUENTE VAQUEROS,18340,"-3,725611","37,216417"
GRANADA,GABIAS (LAS),GABIA GRANDE,18110,"-3,660389","37,137361"
GRANADA,GALERA,GALERA,18840,"-2,551389","37,752694"
GRANADA,GOR,GOR,18870,"-3,027250","37,393278"
GRANADA,GRANADA,GRANADA,18006,"-3,599500","37,160639"
GRANADA,GRANADA,GRANADA,18015,"-3,637917","37,198278"
GRANADA,GRANADA,GRANADA,18015,"-3,638750","37,197583"
GRANADA,GRANADA,GRANADA,18008,"-3,594389","37,156750"
GRANADA,GRANADA,GRANADA,18003,"-3,636361","37,190722"
GRANADA,GRANADA,GRANADA,18004,"-3,605806","37,170194"
GRANADA,GRANADA,GRANADA,18011,"-3,603972","37,195028"
GRANADA,GRANADA,GRANADA,18006,"-3,590111","37,143194"
GRANADA,GRANADA,GRANADA,18012,"-3,610000","37,211111"
GRANADA,GRANADA,GRANADA,18012,"-3,624389","37,183528"
GRANADA,GRANADA,GRANADA,18003,"-3,610750","37,177639"
GRANADA,GRANADA,GRANADA,18003,"-3,614917","37,188194"
GRANADA,GRANADA,GRANADA,18006,"-3,610333","37,155222"
GRANADA,GRANADA,GRANADA,18015,"-3,635944","37,190667"
GRANADA,GRANADA,GRANADA,18014,"-3,606444","37,189944"
GRANADA,GRANADA,GRANADA,18015,"-3,641139","37,197639"
GRANADA,GRANADA,GRANADA,18013,"-3,611083","37,198222"
GRANADA,GRANADA,GRANADA,18015,"-3,632667","37,195611"
GRANADA,GRANADA,GRANADA,18007,"-3,604972","37,144389"
GRANADA,GRANADA,GRANADA,18013,"-3,618861","37,205667"
GRANADA,GRANADA,GRANADA,18007,"-3,593611","37,154056"
GRANADA,GRANADA,GRANADA,18015,"-3,626472","37,194278"
GRANADA,GRANADA,GRANADA,18008,"-3,557944","37,162694"
GRANADA,GUADAHORTUNA,GUADAHORTUNA,18560,"-3,400139","37,561333"
GRANADA,GUADIX,GUADIX,18500,"-3,142306","37,304417"
GRANADA,GUADIX,GUADIX,18500,"-3,146917","37,303250"
GRANADA,GUADIX,GUADIX,18500,"-3,152639","37,320472"
GRANADA,GUADIX,GUADIX,18500,"-3,158333","37,320194"
GRANADA,GUADIX,GUADIX,18500,"-3,158611","37,319806"
GRANADA,GUADIX,GUADIX,18500,"-3,091722","37,336944"
GRANADA,GUADIX,GUADIX,18500,"-3,129389","37,298194"
GRANADA,GUALCHOS,CASTELL DE FERRO,18740,"-3,357694","36,731472"
GRANADA,GUALCHOS,CASTELL DE FERRO,18740,"-3,364639","36,720528"
GRANADA,GÜEJAR SIERRA,GUEJAR-SIERRA,18160,"-3,442083","37,134806"
GRANADA,GÜEVÉJAR,GUEVEJAR,18212,"-3,594167","37,260056"
GRANADA,HUÉNEJA,HUENEJA,18512,"-2,959000","37,187806"
GRANADA,HUÉNEJA,HUENEJA,18512,"-2,954833","37,189250"
GRANADA,HUÉSCAR,BARRIO NUEVO,18830,"-2,530611","37,809917"
GRANADA,HUÉSCAR,HUESCAR,18830,"-2,532583","37,810611"
GRANADA,HUÉSCAR,HUESCAR,18830,"-2,541972","37,809028"
GRANADA,HUÉTOR DE SANTILLÁN,HUETOR-SANTILLAN,18183,"-3,495806","37,235028"
GRANADA,HUÉTOR TÁJAR,HUETOR-TAJAR,18360,"-4,054167","37,181111"
GRANADA,HUÉTOR TÁJAR,HUETOR-TAJAR,18360,"-4,040806","37,186833"
GRANADA,HUÉTOR TÁJAR,HUETOR-TAJAR,18360,"-4,056806","37,198778"
GRANADA,HUÉTOR TÁJAR,HUETOR-TAJAR,18360,"-4,056972","37,199444"
GRANADA,HUÉTOR TÁJAR,VENTA NUEVA,18360,"-4,040083","37,186389"
GRANADA,HUÉTOR TÁJAR,HUETOR-TAJAR,18360,"-4,059278","37,179722"
GRANADA,HUÉTOR VEGA,HUETOR-VEGA,18198,"-3,578500","37,144667"
GRANADA,HUÉTOR VEGA,HUETOR-VEGA,18198,"-3,577889","37,147833"
GRANADA,ILLORA,ILLORA,18260,"-3,879528","37,278750"
GRANADA,ILLORA,ILLORA,18200,"-3,865583","37,290778"
GRANADA,IZNALLOZ,IZNALLOZ,18550,"-3,484917","37,415722"
GRANADA,IZNALLOZ,IZNALLOZ,18550,"-3,567444","37,405083"
GRANADA,IZNALLOZ,IZNALLOZ,18550,"-3,554611","37,400722"
GRANADA,IZNALLOZ,IZNALLOZ,18550,"-3,631722","37,505139"
GRANADA,JAYENA,JAYENA,18127,"-3,807298","36,948138"
GRANADA,JETE,JETE,18699,"-3,679750","36,779306"
GRANADA,JUN,JUN,18170,"-3,591056","37,214917"
GRANADA,LÁCHAR,LACHAR,18327,"-3,853361","37,193000"
GRANADA,LÁCHAR,LACHAR,18327,"-3,837639","37,193417"
GRANADA,LANJARÓN,LANJARON,18420,"-3,473056","36,920667"
GRANADA,LECRÍN,TALARA,18656,"-3,553583","36,946000"
GRANADA,LOJA,LOJA,18300,"-4,169750","37,165694"
GRANADA,LOJA,LOJA,18300,"-4,168417","37,164500"
GRANADA,LOJA,LOJA,18300,"-4,137056","37,164556"
GRANADA,LOJA,VENTORROS DE SAN JOSE,18311,"-4,148583","37,244472"
GRANADA,LOJA,LOJA,18300,"-4,127194","37,164056"
GRANADA,LOJA,LOJA,18300,"-4,284778","37,133278"
GRANADA,LOJA,LOJA,18312,"-4,128056","37,156028"
GRANADA,MARACENA,MARACENA,18200,"-3,647861","37,199222"
GRANADA,MARACENA,MARACENA,18200,"-3,631917","37,208917"
GRANADA,MARACENA,MARACENA,18200,"-3,641778","37,202361"
GRANADA,MOCLÍN,PUERTO LOPE,18249,"-3,832139","37,332944"
GRANADA,MOCLÍN,PUERTO LOPE,18249,"-3,834028","37,344611"
GRANADA,MOLVÍZAR,MOLVIZAR,18611,"-3,600194","36,782222"
GRANADA,MONTEFRÍO,MONTEFRIO,18270,"-3,987667","37,324806"
GRANADA,MONTEFRÍO,MONTEFRIO,18270,"-4,036778","37,319972"
GRANADA,MONTEFRÍO,MONTEFRIO,18270,"-4,005278","37,326000"
GRANADA,MORALEDA DE ZAFAYONA,MORALEDA DE ZAFAYONA,18370,"-3,952750","37,182583"
GRANADA,MORALEDA DE ZAFAYONA,MORALEDA DE ZAFAYONA,18370,"-3,929611","37,181028"
GRANADA,MORALEDA DE ZAFAYONA,MORALEDA DE ZAFAYONA,18370,"-3,958750","37,184944"
GRANADA,MORALEDA DE ZAFAYONA,MORALEDA DE ZAFAYONA,18370,"-3,928778","37,180333"
GRANADA,MORELÁBOR,MOREDA,18540,"-3,334444","37,442278"
GRANADA,MOTRIL,MOTRIL,18600,"-3,517472","36,743750"
GRANADA,MOTRIL,MOTRIL,18600,"-3,522528","36,754444"
GRANADA,MOTRIL,MOTRIL,18600,"-3,530806","36,742028"
GRANADA,MOTRIL,MOTRIL,18600,"-3,527500","36,742667"
GRANADA,MOTRIL,MOTRIL,18600,"-3,542306","36,728222"
GRANADA,MOTRIL,MOTRIL,18600,"-3,546972","36,776778"
GRANADA,MOTRIL,MOTRIL,18600,"-3,511528","36,736972"
GRANADA,MOTRIL,MOTRIL,18600,"-3,513139","36,737611"
GRANADA,MOTRIL,CARCHUNA,18730,"-3,435889","36,701028"
GRANADA,MOTRIL,MOTRIL,18600,"-3,513833","36,743556"
GRANADA,NEVADA,LAROLES,18493,"-3,011694","37,008222"
GRANADA,NIGÜELAS,NIGUELAS,18657,"-3,557306","36,974444"
GRANADA,OGÍJARES,OGIJARES,18151,"-3,618333","37,123722"
GRANADA,OGÍJARES,OGIJARES,18151,"-3,621028","37,130333"
GRANADA,OGÍJARES,OGIJARES,18151,"-3,620972","37,129806"
GRANADA,OGÍJARES,OGIJARES,18151,"-3,617528","37,123139"
GRANADA,OGÍJARES,OGIJARES,18151,"-3,603361","37,129028"
GRANADA,OGÍJARES,OGIJARES,18151,"-3,631278","37,121667"
GRANADA,OGÍJARES,OGIJARES,18151,"-3,618861","37,123667"
GRANADA,ORCE,ORCE,18558,"-2,477972","37,720000"
GRANADA,ÓRGIVA,ORGIVA,18400,"-3,429917","36,901333"
GRANADA,ÓRGIVA,ORGIVA,18400,"-3,420778","36,893917"
GRANADA,OTURA,OTURA,18630,"-3,648806","37,086278"
GRANADA,OTURA,OTURA,18630,"-3,611556","37,081917"
GRANADA,PADUL,PADUL,18640,"-3,650417","37,046028"
GRANADA,PADUL,PADUL,18640,"-3,636056","37,028250"
GRANADA,PELIGROS,PELIGROS,18210,"-3,628000","37,219972"
GRANADA,PELIGROS,MONTELUZ,18210,"-3,643444","37,235583"
GRANADA,PELIGROS,PELIGROS,18210,"-3,637167","37,229278"
GRANADA,PELIGROS,PELIGROS,18210,"-3,626222","37,223528"
GRANADA,PELIGROS,PELIGROS,18210,"-3,640889","37,226694"
GRANADA,PEZA (LA),PEZA (LA),18517,"-3,284306","37,279917"
GRANADA,PINOS PUENTE,PINOS-PUENTE,18240,"-3,794222","37,232556"
GRANADA,PINOS PUENTE,CASANUEVA,18291,"-3,782222","37,258528"
GRANADA,PINOS PUENTE,PINOS-PUENTE,18240,"-3,766361","37,257722"
GRANADA,PINOS PUENTE,PINOS-PUENTE,18240,"-3,767028","37,258444"
GRANADA,PINOS PUENTE,PINOS-PUENTE,18240,"-3,757417","37,253722"
GRANADA,PUEBLA DE DON FADRIQUE,PUEBLA DE DON FADRIQUE,18820,"-2,434444","37,957222"
GRANADA,PULIANAS,PULIANAS,18197,"-3,609778","37,213861"
GRANADA,PULIANAS,PULIANAS,18197,"-3,609611","37,214667"
GRANADA,PULIANAS,PULIANAS,18197,"-3,618639","37,212389"
GRANADA,PULIANAS,PULIANAS,18197,"-3,621083","37,215222"
GRANADA,PURULLENA,PURULLENA,18519,"-3,215694","37,328889"
GRANADA,SALAR,SALAR,18310,"-4,076611","37,163833"
GRANADA,SALOBREÑA,SALOBREÑA,18680,"-3,584083","36,740333"
GRANADA,SALOBREÑA,SALOBREÑA,18680,"-3,584250","36,747750"
GRANADA,SALOBREÑA,SALOBREÑA,18680,"-3,583167","36,747167"
GRANADA,SALOBREÑA,SALOBREÑA,18680,"-3,586964","36,748249"
GRANADA,SANTA FE,SANTA FE,18320,"-3,769639","37,183000"
GRANADA,SANTA FE,SANTA FE,18320,"-3,709389","37,192611"
GRANADA,SANTA FE,SANTA FE,18320,"-3,720556","37,192861"
GRANADA,SANTA FE,SANTA FE,18320,"-3,725972","37,192722"
GRANADA,SANTA FE,SANTA FE,18320,"-3,723056","37,192000"
GRANADA,SANTA FE,SANTA FE,18320,"-3,699167","37,192694"
GRANADA,UGÍJAR,UGIJAR,18480,"-3,048250","36,962778"
GRANADA,VEGAS DEL GENIL,PURCHIL,18101,"-3,663944","37,176306"
GRANADA,VEGAS DEL GENIL,PURCHIL,18193,"-3,671528","37,174833"
GRANADA,VÉLEZ DE BENAUDALLA,VELEZ DE BENAUDALLA,18670,"-3,533417","36,814333"
GRANADA,VENTAS DE HUELMA,VENTAS DE HUELMA,18131,"-3,813139","37,070722"
GRANADA,VILLAMENA,CONCHAR,18659,"-3,604750","36,988889"
GRANADA,VILLAMENA,CONCHAR,18659,"-3,605000","36,987111"
GRANADA,VILLANUEVA DE LAS TORRES,VILLANUEVA DE LAS TORRES,18539,"-3,092333","37,555444"
GRANADA,ZUBIA (LA),ZUBIA (LA),18140,"-3,580389","37,122917"
GRANADA,ZUBIA (LA),BARRICHUELO (EL),18140,"-3,603278","37,133250"
GRANADA,ZUBIA (LA),ZUBIA (LA),18140,"-3,586694","37,132028"
GRANADA,ZÚJAR,ZUJAR,18811,"-2,833944","37,533361"
